date,aud_to_usd,eur_to_usd,nzd_to_usd,gbp_to_usd,brl_to_usd,cad_to_usd,jpy_to_usd,kro_to_usd,chf_to_usd
2016-09-29,1.3028,0.8894,1.3727,0.7698,3.2276,1.3101,101.48,8.5435,0.9655
2016-09-30,1.3043,0.8898,1.3717,0.7683,3.2434,1.3115,101.21,8.5726,0.9694
2016-10-03,1.3048,0.8921,1.3768,0.7788,3.2333,1.3138,101.54,8.5641,0.974
2016-10-04,1.3082,0.8919,1.3801,0.7846,3.2339,1.3171,102.66,8.5838,0.978
2016-10-05,1.3127,0.8932,1.3941,0.7846,3.2326,1.3177,103.53,8.5989,0.977
2016-10-06,1.3193,0.8962,1.3965,0.7907,3.2309,1.3209,104.02,8.6246,0.9798
2016-10-07,1.3235,0.8964,1.4047,0.8042,3.2296,1.3306,103.42,8.6616,0.9806
2016-10-10,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-10-11,1.3254,0.904,1.415,0.8185,3.2111,1.3235,103.36,8.8172,0.9878
2016-10-12,1.324,0.9079,1.4188,0.82,3.2111,1.3277,104.48,8.8306,0.9902
2016-10-13,1.3231,0.906,1.4122,0.8196,3.199,1.3219,103.62,8.805,0.987
2016-10-14,1.3141,0.9103,1.411,0.8204,3.1975,1.3169,104.1,8.8353,0.9902
2016-10-17,1.3113,0.9091,1.4017,0.8206,3.1985,1.3135,103.96,8.8135,0.988
2016-10-18,1.3023,0.9093,1.3854,0.8123,3.1787,1.3105,103.8,8.8087,0.9886
2016-10-19,1.2962,0.9119,1.3845,0.8144,3.1677,1.3105,103.3,8.8431,0.9894
2016-10-20,1.3089,0.9146,1.3883,0.8159,3.1548,1.3197,103.92,8.8577,0.9916
2016-10-21,1.3163,0.9203,1.3978,0.819,3.159,1.3324,103.96,8.9297,0.9951
2016-10-24,1.3153,0.9184,1.4019,0.8194,3.1255,1.3387,104.2,8.9039,0.992
2016-10-25,1.3068,0.9183,1.3951,0.8221,3.1142,1.3333,104.25,8.9224,0.994
2016-10-26,1.306,0.9161,1.3974,0.8174,3.132,1.3361,104.42,8.8994,0.9927
2016-10-27,1.3148,0.9171,1.4039,0.8215,3.1494,1.3385,105.14,9.0646,0.994
2016-10-28,1.3196,0.9146,1.3998,0.8227,3.1833,1.3383,105.4,9.0353,0.9932
2016-10-31,1.3139,0.9122,1.3974,0.8189,3.1658,1.3403,105.07,9.0207,0.989
2016-11-01,1.3057,0.9056,1.3935,0.8185,3.2342,1.3377,104.59,8.9479,0.979
2016-11-02,1.3043,0.8994,1.3706,0.812,3.2364,1.3387,103.22,8.8938,0.9701
2016-11-03,1.3019,0.9014,1.3657,0.803,3.2386,1.3384,103.17,8.9318,0.9746
2016-11-04,1.304,0.8992,1.3678,0.7971,3.2411,1.3413,103.02,8.9543,0.9682
2016-11-07,1.2987,0.906,1.3654,0.8063,3.1978,1.338,104.6,9.0272,0.9758
2016-11-08,1.2932,0.9063,1.3596,0.8083,3.1801,1.3335,104.98,9.0102,0.9757
2016-11-09,1.3031,0.9131,1.3695,0.8017,3.2163,1.3406,104.84,9.0293,0.9812
2016-11-10,1.3175,0.9189,1.3885,0.7985,3.3653,1.3474,106.56,9.0874,0.9878
2016-11-11,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-11-14,1.3277,0.9326,1.4114,0.802,3.4485,1.3581,108.3,9.1669,0.9978
2016-11-15,1.3263,0.9323,1.4094,0.805,3.4479,1.3468,108.94,9.1814,1.2015
2016-11-16,1.3348,0.9347,1.4126,0.8032,3.4198,1.3415,109.16,9.1849,1.2019
2016-11-17,1.3414,0.9384,1.4168,0.8032,3.4134,1.3429,109.64,9.2191,1.1948
2016-11-18,1.3615,0.9434,1.4229,0.8112,3.3894,1.3518,110.51,9.2515,1.1994
2016-11-21,1.3592,0.9437,1.417,0.8017,3.3585,1.3432,111.12,9.2494,1.0112
2016-11-22,1.3535,0.9418,1.4188,0.8049,3.3595,1.3444,110.98,9.2267,01.01
2016-11-23,1.353,0.947,1.4265,0.8027,3.3945,1.3467,112.58,9.2686,1.0156
2016-11-24,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-11-25,1.3468,0.9438,1.4194,0.8024,3.4229,1.3512,113.17,9.2289,1.0136
2016-11-28,1.3373,0.9455,1.4158,0.8057,3.3871,1.3401,112.36,9.2275,1.0158
2016-11-29,1.3389,0.9411,1.4047,0.7997,3.4011,1.3435,112.78,9.1902,1.0132
2016-11-30,1.3537,0.9454,1.4122,0.8012,3.3854,1.3425,114.34,9.2548,1.0187
2016-12-01,1.3493,0.9404,1.414,0.7939,3.4717,1.333,114.34,9.2479,1.0126
2016-12-02,1.3432,0.9376,1.4008,0.7883,3.4576,1.3298,113.76,9.1936,1.011
2016-12-05,1.3376,0.9326,1.4017,0.7869,3.4314,1.3271,114.1,9.1554,1.0103
2016-12-06,1.3416,0.9331,1.4059,0.787,3.4269,1.3279,113.98,9.1214,1.1993
2016-12-07,1.3371,0.9295,1.3966,0.7934,3.3977,1.3251,113.5,9.0784,1.1965
2016-12-08,1.3426,0.9412,1.3951,0.7953,3.3798,1.322,114.16,9.1273,1.0154
2016-12-09,1.3437,0.9487,1.4008,0.7943,3.3595,1.3162,115.17,9.1968,1.0184
2016-12-12,1.3358,0.9429,1.391,0.7888,3.3505,1.3137,115.34,9.1874,1.0157
2016-12-13,1.3344,0.9403,1.3881,0.7883,3.3308,1.3119,115.26,9.1553,1.0118
2016-12-14,1.3312,0.9384,1.3835,0.787,3.3332,1.3123,115.06,9.1535,1.1999
2016-12-15,1.3618,0.9639,1.4255,0.8072,3.3933,1.3397,118.32,9.4207,1.0334
2016-12-16,1.3702,0.9564,1.4325,0.8014,3.386,1.3339,117.74,9.3581,1.0258
2016-12-19,1.3767,0.9575,1.4391,0.8052,3.3725,1.3395,116.6,9.3427,1.0226
2016-12-20,1.3789,0.9625,1.4449,0.8092,3.3631,1.3376,117.86,9.3557,1.0282
2016-12-21,1.3805,0.9592,1.4489,0.8098,3.3335,1.3401,117.79,9.228,1.0262
2016-12-22,1.3858,0.9568,1.4474,0.8129,3.3153,1.347,117.48,9.1911,1.0246
2016-12-23,1.3939,0.957,1.4556,0.8162,3.2687,1.3533,117.22,9.198,1.0268
2016-12-26,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-12-27,1.391,0.9562,1.4514,0.8156,3.28,1.3553,117.52,9.2277,1.0284
2016-12-28,1.3918,0.9626,1.4472,0.8182,3.283,1.3555,117.66,9.206,1.0313
2016-12-29,1.385,0.9537,1.4372,0.8172,3.2456,1.3488,116.32,9.1213,1.023
2016-12-30,1.3831,0.9477,1.4372,0.8106,3.2532,1.3426,116.78,9.0803,1.016
2017-01-02,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-03,1.3829,0.9601,1.4436,0.8159,3.2526,1.3437,117.68,9.1583,1.0266
2017-01-04,1.3755,0.9546,1.4391,0.8131,3.2139,1.3293,117.38,9.1108,1.0228
2017-01-05,1.3635,0.9436,1.4241,0.8055,3.2051,1.3216,115.46,8.9981,1.0107
2017-01-06,1.3689,0.947,1.4341,0.8121,3.2113,1.3216,116.85,9.0421,1.015
2017-01-09,1.358,0.9455,1.4231,0.8219,3.1916,1.322,116.07,9.0441,1.0148
2017-01-10,1.3569,0.9459,1.4314,0.822,3.1971,1.3208,115.74,9.0643,1.0158
2017-01-11,1.3514,0.9523,1.4269,0.8252,3.2024,1.3219,116.26,9.1003,1.0203
2017-01-12,1.3319,0.9376,1.401,0.8189,3.1821,1.313,113.87,8.9121,1.1966
2017-01-13,1.3367,0.9412,1.4075,0.8198,3.2077,1.3134,115.03,8.9143,1.1998
2017-01-16,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-17,1.3263,0.935,1.3922,0.8072,3.2077,1.306,112.96,8.9119,1.2028
2017-01-18,1.324,0.9362,1.3931,0.8124,3.2242,1.3175,113.4,8.9134,1.2028
2017-01-19,1.3254,0.9407,1.3945,0.8118,3.2024,1.3327,115.3,8.977,1.1994
2017-01-20,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-23,1.3221,0.9311,1.386,0.801,3.1685,1.3283,112.9,8.8427,0.999
2017-01-24,1.3186,0.9303,1.3772,0.798,3.1695,1.3152,113.63,8.8411,0.9998
2017-01-25,1.3219,0.9308,1.3759,0.7924,3.1697,1.3074,113.6,8.8254,0.9996
2017-01-26,1.3278,0.9372,1.3827,0.795,3.1892,1.3104,114.7,8.8582,1.2011
2017-01-27,1.3247,0.9355,1.378,0.798,3.1537,1.3108,115.16,8.8499,0.9992
2017-01-30,1.3235,0.9362,1.3734,0.8014,3.1152,1.3092,113.86,8.8396,0.9976
2017-01-31,1.3189,0.9264,1.3644,0.7946,3.1477,1.303,112.72,8.7525,0.9888
2017-02-01,1.3221,0.9295,1.3791,0.791,3.153,1.3088,113.29,8.7643,0.993
2017-02-02,1.3033,0.9258,1.3687,0.7974,3.1245,1.3018,112.48,8.7176,0.9894
2017-02-03,1.3011,0.9266,1.3657,0.7997,3.1157,1.3003,112.42,8.7681,0.991
2017-02-06,1.3087,0.9319,1.3691,0.8032,3.1181,1.3116,112.32,8.8343,0.9934
2017-02-07,1.3096,0.9355,1.3669,0.8009,3.1235,1.3166,112.14,8.8625,0.997
2017-02-08,1.3075,0.9339,1.3657,0.7973,3.119,1.3156,111.74,8.8331,0.9934
2017-02-09,1.3118,0.9383,1.3924,0.799,3.1291,1.3139,113.24,8.9006,1.2013
2017-02-10,1.3011,0.939,1.3875,0.7999,3.1092,1.3073,113.22,8.9,1.2028
2017-02-13,1.3082,0.9431,1.3937,0.7994,3.1106,1.3072,113.79,8.9362,1.1954
2017-02-14,1.3092,0.9454,1.3978,0.8022,3.1074,1.3092,114.34,8.94,1.1972
2017-02-15,1.299,0.9437,1.3885,0.8022,3.0557,1.3082,114.17,8.9191,1.1962
2017-02-16,1.2997,0.9381,1.3837,0.8015,3.0744,1.3056,113.36,8.8612,0.9992
2017-02-17,1.306,0.9422,1.3924,0.8046,3.1038,1.3114,112.86,8.9175,1.2022
2017-02-20,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-21,1.3034,0.9478,1.3974,0.8022,3.0932,1.3149,113.48,8.9677,1.1983
2017-02-22,1.3016,0.9474,1.3965,0.8028,3.0778,1.3188,113.46,8.982,1.0109
2017-02-23,1.296,0.9446,1.3822,0.7969,3.0645,1.3109,112.68,8.986,1.1962
2017-02-24,1.3019,0.9452,1.3887,0.8001,3.1123,1.3106,112.26,8.9994,1.1955
2017-02-27,1.2999,0.9413,1.3843,0.8017,3.1085,1.31,112.01,9.0134,1.1951
2017-02-28,1.3011,0.9418,1.3833,0.8047,3.1085,1.3247,112.06,9.1998,1.2022
2017-03-01,1.3048,0.9466,1.4023,0.8118,3.1028,1.3345,113.66,9.0293,1.1972
2017-03-02,1.3196,0.9511,1.4142,0.8152,3.1264,1.3384,114.45,9.0664,1.012
2017-03-03,1.3229,0.9477,1.4261,0.8164,3.1385,1.3419,114.6,9.0372,1.0118
2017-03-06,1.3187,0.9446,1.4288,0.8168,3.1218,1.341,113.92,9.0115,1.0114
2017-03-07,1.3153,0.945,1.432,0.8191,3.1222,1.3413,113.99,8.9966,1.013
2017-03-08,1.3256,0.9481,1.4438,0.8229,3.1527,1.3479,114.58,9.0444,1.0146
2017-03-09,1.3303,0.9446,1.4478,0.822,3.1684,1.3504,114.71,9.0305,1.0131
2017-03-10,1.3278,0.9375,1.4453,0.8225,3.1552,1.3468,115.02,9.0139,1.0104
2017-03-13,1.3191,0.9372,1.4436,0.8174,3.1524,1.3453,114.61,8.9466,1.1968
2017-03-14,1.3201,0.9394,1.4424,0.8218,3.159,1.3462,114.63,8.9471,1.1978
2017-03-15,1.317,0.9407,1.4376,0.8182,3.1576,1.3451,114.66,8.9571,1.008
2017-03-16,1.3033,0.9313,1.4329,0.8084,3.1194,1.3316,113.02,8.8241,0.9953
2017-03-17,1.3004,0.9309,1.4269,0.8083,3.106,1.3366,112.67,8.8167,0.9978
2017-03-20,1.2932,0.9299,1.4184,0.8087,3.0812,1.3357,112.59,8.8247,0.9966
2017-03-21,1.2958,0.9251,1.4158,0.8013,3.084,1.3321,111.9,8.789,0.9936
2017-03-22,1.3031,0.9259,1.4172,0.8015,3.0863,1.3347,111.06,8.7984,0.99
2017-03-23,1.3082,0.927,1.4198,0.7983,3.1348,1.3332,111.12,8.8139,0.9924
2017-03-24,1.3125,0.9254,1.4225,0.8006,3.1144,1.3373,111.03,8.8111,0.991
2017-03-27,1.3118,0.9189,1.4174,0.7947,3.1197,1.3367,110.48,8.7701,0.983
2017-03-28,1.307,0.9215,1.4211,0.7998,3.1298,1.3363,110.56,8.7864,0.985
2017-03-29,1.3055,0.9297,1.4235,0.8057,3.1175,1.3372,111.05,8.8801,0.9966
2017-03-30,1.3045,0.9323,1.4239,0.8007,3.1203,1.3278,111.36,8.9092,0.9969
2017-03-31,1.3092,0.9348,1.4284,0.7976,3.1628,1.3321,111.41,8.9349,0.9998
2017-04-03,1.3156,0.9385,1.4292,0.8013,3.1183,1.3388,110.96,8.9639,1.2029
2017-04-04,1.3215,0.9377,1.4333,0.8041,3.1147,1.3413,110.74,9.2014,1.2022
2017-04-05,1.3201,0.938,1.4378,0.8008,3.0932,1.341,111.2,8.978,1.005
2017-04-06,1.3247,0.9389,1.4341,0.8009,3.1087,1.3409,111.02,9.1976,1.1946
2017-04-07,1.3305,0.942,1.4374,0.8066,3.1258,1.3396,110.76,9.0503,1.1966
2017-04-10,1.3333,0.9429,1.4358,0.8053,3.1443,1.3347,110.95,9.0635,1.1977
2017-04-11,1.3339,0.9422,1.4376,0.801,3.1456,1.3333,109.74,9.045,1.1972
2017-04-12,1.336,0.9424,1.444,0.8,3.1519,1.3302,109.54,9.0165,1.1954
2017-04-13,1.3184,0.9407,1.4263,0.7986,3.1309,1.3266,109.23,9.0255,1.1947
2017-04-14,1.3201,0.9412,1.4267,0.798,3.1445,1.3316,108.63,9.0289,1.1938
2017-04-17,1.3151,0.9381,1.4229,0.7945,3.1036,1.3277,108.46,8.9864,1.2022
2017-04-18,1.324,0.9341,1.4217,0.7831,3.0997,1.3381,108.4,8.9737,0.9978
2017-04-19,1.3333,0.934,1.4282,0.7819,3.1399,1.3467,109.06,8.982,0.9986
2017-04-20,1.3263,0.9295,1.4251,0.7794,3.1466,1.3479,109.34,8.9546,0.996
2017-04-21,1.3264,0.9351,1.4245,0.7823,3.1475,1.3502,109.08,9.0155,0.9987
2017-04-24,1.3231,0.922,1.4247,0.7823,3.1254,1.3517,109.74,8.8732,0.9964
2017-04-25,1.3266,0.914,1.4391,0.7791,3.1669,1.3614,110.88,8.7675,0.9925
2017-04-26,1.3401,0.9198,1.4535,0.7789,3.1961,1.3591,111.52,8.7855,0.9957
2017-04-27,1.3419,0.9205,1.459,0.7759,3.1867,1.3664,111.13,8.8499,0.9948
2017-04-28,1.3378,0.9179,1.4577,0.7729,3.1896,1.3669,111.44,8.8635,0.9944
2017-05-01,1.3273,0.9164,1.4463,0.7742,3.176,1.3653,111.78,8.8281,0.9955
2017-05-02,1.3293,0.9166,1.4445,0.7739,3.1685,1.3742,112.06,8.8291,0.9913
2017-05-03,1.3421,0.9158,1.4468,0.7742,3.1443,1.3705,112.34,8.8148,0.9913
2017-05-04,1.3508,0.9118,1.459,0.7746,3.1823,1.3745,112.7,8.816,0.989
2017-05-05,1.3488,0.9094,1.4461,0.7722,3.1703,1.3699,112.63,8.7941,0.9876
2017-05-08,1.3539,0.9151,1.4472,0.7727,3.2003,1.3712,112.84,8.8372,0.9979
2017-05-09,1.3602,0.9195,1.4495,0.7729,3.1818,1.3715,114.19,8.8876,1.1974
2017-05-10,1.3545,0.9197,1.4397,0.7729,3.1531,1.3652,114.02,8.913,1.1988
2017-05-11,1.3561,0.92,1.4601,0.7761,3.1494,1.3693,113.77,8.8799,1.1961
2017-05-12,1.3519,0.9152,1.4577,0.7764,3.1207,1.3717,113.3,8.8439,1.2008
2017-05-15,1.3468,0.9108,1.4522,0.7742,3.1049,1.3648,113.54,8.819,0.9964
2017-05-16,1.3461,0.9032,1.4533,0.7745,3.0903,1.359,113.24,8.7982,0.9878
2017-05-17,1.3466,0.8981,1.4438,0.7726,3.1015,1.3594,111.46,8.7533,0.9808
2017-05-18,1.3455,0.8985,1.4459,0.7687,3.3823,1.3604,110.82,8.7755,0.9763
2017-05-19,1.3425,0.8937,1.4465,0.7682,3.2745,1.3537,111.47,8.7398,0.9754
2017-05-22,1.3376,0.89,1.4306,0.7689,3.2952,1.3503,111.15,8.6994,0.9736
2017-05-23,1.336,0.893,1.4257,0.7702,3.2729,1.3492,111.64,8.7069,0.974
2017-05-24,1.3399,0.8949,1.4261,0.7731,3.2747,1.3454,112.02,8.7107,0.9769
2017-05-25,1.3394,0.8914,1.4198,0.772,3.288,1.3457,111.7,8.6731,0.972
2017-05-26,1.3441,0.8953,1.4174,0.7816,3.2575,1.3454,111.3,8.6926,0.9753
2017-05-29,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-30,1.3396,0.8942,1.4094,0.7777,3.2651,1.3462,110.68,8.7256,0.9744
2017-05-31,1.3446,0.89,1.4085,0.7749,3.2405,1.3498,110.71,8.6788,0.9684
2017-06-01,1.3537,0.8917,1.4156,0.7756,3.2398,1.3484,111.24,8.6915,0.9712
2017-06-02,1.3439,0.8873,1.4004,0.7761,3.2391,1.35,110.49,8.6323,0.9642
2017-06-05,1.3371,0.8889,1.4004,0.7742,3.2896,1.3484,110.49,8.6621,0.9657
2017-06-06,1.3308,0.8876,1.3887,0.7751,3.2813,1.3451,109.34,8.6733,0.9628
2017-06-07,1.3245,0.89,1.3897,0.7727,3.279,1.3514,109.54,8.6945,0.9657
2017-06-08,1.3257,0.8915,1.3852,0.7729,3.2822,1.3494,110.1,8.7159,0.9675
2017-06-09,1.3277,0.8937,1.3875,0.7851,3.2793,1.3434,110.61,8.7178,0.97
2017-06-12,1.3264,0.8925,1.3877,0.79,3.3097,1.3447,109.72,8.7412,0.9688
2017-06-13,1.3263,0.8933,1.3848,0.785,3.3125,1.3226,110.12,8.7035,0.9692
2017-06-14,1.3125,0.8868,1.3693,0.7808,3.2762,1.3201,109.16,8.6421,0.9662
2017-06-15,1.3189,0.8967,1.3872,0.7832,3.274,1.3286,110.66,8.7503,0.9749
2017-06-16,1.312,0.8933,1.3789,0.7826,3.2898,1.3235,110.84,8.7035,0.9739
2017-06-19,1.3149,0.8961,1.3805,0.7847,3.2908,1.3202,111.34,8.7339,0.9745
2017-06-20,1.3201,0.899,1.3814,0.7919,3.3292,1.3268,111.46,8.7941,0.9759
2017-06-21,1.3247,0.8974,1.3862,0.7895,3.3283,1.3323,111.58,8.7619,0.9744
2017-06-22,1.3259,0.897,1.3765,0.79,3.3301,1.3236,111.36,8.753,0.9728
2017-06-23,1.3196,0.8932,1.371,0.7857,3.3281,1.3263,111.26,8.7139,0.9692
2017-06-26,1.3175,0.8932,1.3693,0.7854,3.3106,1.3228,111.48,8.713,0.9706
2017-06-27,1.3179,0.885,1.374,0.7818,3.3195,1.3176,112.42,8.6147,0.9638
2017-06-28,1.3092,0.88,1.3684,0.773,3.2977,1.3043,112.18,8.5665,0.9608
2017-06-29,1.3021,0.8757,1.3717,0.7702,3.3062,1.301,112.32,8.495,0.9569
2017-06-30,1.3028,0.8763,1.3657,0.7695,3.3057,1.2982,112.4,8.44,0.9586
2017-07-03,1.3068,0.8797,1.3701,0.7721,3.3,1.3,113.32,8.4742,0.9632
2017-07-04,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-05,1.3179,0.8821,1.3749,0.7732,3.3162,1.2998,113.2,8.5031,0.9652
2017-07-06,1.3186,0.8765,1.3763,0.7712,3.3048,1.2933,113.28,8.4454,0.9634
2017-07-07,1.316,0.8775,1.3749,0.7764,3.2843,1.287,114.1,8.4373,0.9644
2017-07-10,1.316,0.8775,1.3757,0.7762,3.2627,1.2883,114.08,8.4368,0.9658
2017-07-11,1.3134,0.8749,1.3872,0.7781,3.2505,1.2921,114.2,8.4259,0.9672
2017-07-12,1.3033,0.8763,1.3772,0.7759,3.2258,1.2768,113.19,8.4176,0.9648
2017-07-13,1.294,0.8783,1.3671,0.7739,3.2133,1.2739,113.39,8.3662,0.9685
2017-07-14,1.2799,0.8732,1.3641,0.7646,3.1832,1.2655,112.66,8.3298,0.9654
2017-07-17,1.2802,0.8718,1.3657,0.7658,3.181,1.2673,112.76,8.3016,0.9627
2017-07-18,1.2621,0.8637,1.3572,0.7677,3.1571,1.2663,111.89,8.2742,0.9526
2017-07-19,1.2585,0.8682,1.3592,0.7671,3.1526,1.2586,111.77,8.2893,0.9548
2017-07-20,1.2566,0.8595,1.3524,0.7707,3.1374,1.2582,111.68,8.2314,0.9507
2017-07-21,1.2641,0.858,1.3446,0.7711,3.1218,1.2545,111.18,8.2491,0.9468
2017-07-24,1.2617,0.859,1.3459,0.7676,3.1473,1.2519,111.1,8.2205,0.9456
2017-07-25,1.258,0.8579,1.347,0.7665,3.1617,1.2512,111.57,8.2025,0.9496
2017-07-26,1.2623,0.8597,1.3457,0.7664,3.1596,1.2506,112.1,8.2301,0.958
2017-07-27,1.256,0.8579,1.3349,0.7654,3.1527,1.2529,111.62,8.2297,0.9656
2017-07-28,1.2514,0.8508,1.3323,0.762,3.1424,1.2436,110.87,8.1177,0.9685
2017-07-31,1.2519,0.8456,1.3328,0.7578,3.1338,1.249,110.38,8.0752,0.965
2017-08-01,1.2541,0.8475,1.338,0.7572,3.1143,1.254,110.33,8.1124,0.9655
2017-08-02,1.2527,0.8431,1.3432,0.7555,3.1165,1.2544,110.43,8.0958,0.9684
2017-08-03,1.2587,0.8418,1.3444,0.7608,3.1209,1.2563,110.12,8.0922,0.969
2017-08-04,1.262,0.8508,1.3488,0.7671,3.1176,1.2639,110.76,8.1615,0.9721
2017-08-07,1.265,0.8483,1.36,0.768,3.1247,1.2684,110.76,8.1597,0.9728
2017-08-08,1.265,0.853,1.3646,0.7711,3.1295,1.2658,110.74,8.1928,0.9766
2017-08-09,1.2703,0.8512,1.3667,0.7694,3.1498,1.2711,110.04,8.1879,0.9649
2017-08-10,1.2677,0.851,1.3744,0.7705,3.1518,1.2705,109.37,8.1475,0.9647
2017-08-11,1.269,0.8467,1.3689,0.7699,3.1639,1.2689,109.06,8.1405,0.962
2017-08-14,1.2716,0.8485,1.3704,0.7707,3.176,1.2698,109.48,8.1107,0.9714
2017-08-15,1.2784,0.8521,1.381,0.7775,3.1942,1.2745,110.42,8.0847,0.9718
2017-08-16,1.2687,0.8545,1.3768,0.7776,3.1635,1.2708,110.8,8.1177,0.9744
2017-08-17,1.2629,0.8521,1.3684,0.7759,3.1585,1.265,109.88,8.1152,0.9633
2017-08-18,1.2606,0.8512,1.3644,0.7784,3.1548,1.2585,109.32,8.1082,0.9642
2017-08-21,1.2601,0.8465,1.365,0.775,3.1436,1.2587,108.89,8.0693,0.9629
2017-08-22,1.2637,0.8502,1.3714,0.7792,3.1505,1.2559,109.4,8.1034,0.9668
2017-08-23,1.2669,0.8473,1.3873,0.782,3.1521,1.2558,109.14,8.0753,0.9667
2017-08-24,1.265,0.8474,1.386,0.7811,3.1428,1.2528,109.34,8.0584,0.9646
2017-08-25,1.2612,0.8422,1.3827,0.7768,3.1463,1.2494,109.24,7.9963,0.9574
2017-08-28,1.2569,0.8352,1.3795,0.7736,3.1577,1.2492,109.22,7.9591,0.9554
2017-08-29,1.2542,0.8316,1.3753,0.773,3.1656,1.2517,109.02,7.9132,0.948
2017-08-30,1.265,0.8384,1.387,0.7732,3.1592,1.2608,110.2,7.9635,0.9583
2017-08-31,1.2607,0.8408,1.3947,0.7759,3.1454,1.2515,110.06,7.955,0.961
2017-09-01,1.2531,0.8419,1.3953,0.7709,3.1308,1.2372,110.09,7.9911,0.9626
2017-09-04,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-05,1.2484,0.8396,1.3789,0.7685,3.123,1.2355,108.94,7.964,0.9577
2017-09-06,1.2475,0.8373,1.3847,0.7649,3.1085,1.221,108.75,7.9506,0.9537
2017-09-07,1.2441,0.8314,1.382,0.7637,3.099,1.2132,108.26,7.9435,0.9498
2017-09-08,1.239,0.8305,1.3738,0.7569,3.0942,1.2131,107.72,7.9361,0.9456
2017-09-11,1.2463,0.8358,1.3793,0.7591,3.089,1.2136,109.03,8.1963,0.9533
2017-09-12,1.2435,0.8356,1.3704,0.753,3.1093,1.2154,110.01,7.9619,0.9596
2017-09-13,1.252,0.8405,1.3824,0.7565,3.1372,1.2192,110.58,8.0295,0.9639
2017-09-14,1.2531,0.8413,1.3872,0.7464,3.129,1.2207,110.66,8.0116,0.966
2017-09-15,1.2489,0.8362,1.3719,0.7365,3.1263,1.2183,110.84,7.9589,0.9594
2017-09-18,1.2553,0.8377,1.3772,0.7416,3.1288,1.2231,111.48,7.9673,0.963
2017-09-19,1.2478,0.8347,1.3656,0.7398,3.132,1.2262,111.49,7.9585,0.9628
2017-09-20,1.2392,0.8335,1.3535,0.7372,3.1198,1.2267,111.5,7.9472,0.9617
2017-09-21,1.2594,0.8371,1.3665,0.7366,3.1358,1.2328,112.3,7.9705,0.9692
2017-09-22,1.2539,0.8355,1.3618,0.739,3.1257,1.2305,112.01,7.9536,0.9694
2017-09-25,1.2599,0.8437,1.3761,0.7431,3.1496,1.2347,111.64,8.0486,0.9682
2017-09-26,1.269,0.8495,1.3908,0.745,3.1703,1.2379,112.16,8.1471,0.9706
2017-09-27,1.2713,0.8513,1.3854,0.7462,3.1915,1.2402,112.76,8.1508,0.9745
2017-09-28,1.277,0.8492,1.3864,0.7443,3.1865,1.2473,112.66,8.1411,0.971
2017-09-29,1.2755,0.8465,1.3841,0.7462,3.164,1.2509,112.64,8.1538,0.9688
2017-10-02,1.278,0.8514,1.3887,0.7537,3.1585,1.2507,112.6,8.1595,0.9737
2017-10-03,1.2775,0.8504,1.3976,0.7547,3.1428,1.2498,112.8,8.1252,0.9734
2017-10-04,1.2729,0.8503,1.3968,0.7537,3.1237,1.2479,112.84,8.0959,0.9756
2017-10-05,1.2821,0.8543,1.4049,0.7615,3.1359,1.2548,112.74,8.1354,0.9792
2017-10-06,1.2878,0.8524,1.41,0.7655,3.1566,1.2543,112.68,8.1198,0.9777
2017-10-09,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-10,1.284,0.8472,1.413,0.7567,3.1747,1.2495,112.15,8.0743,0.9744
2017-10-11,1.2852,0.8441,1.413,0.757,3.1649,1.2511,112.35,8.0534,0.9732
2017-10-12,1.2776,0.8446,1.4033,0.7591,3.1699,1.247,112.38,8.1051,0.976
2017-10-13,1.2682,0.8448,1.3916,0.7517,3.1542,1.2494,111.94,8.099,0.9745
2017-10-16,1.2724,0.8467,1.3926,0.7527,3.1642,1.2531,111.72,8.1015,0.9735
2017-10-17,1.2767,0.8508,1.3953,0.7586,3.1803,1.2567,112.32,8.1608,0.9804
2017-10-18,1.2758,0.8493,1.401,0.7586,3.1777,1.2473,112.94,8.1522,0.9817
2017-10-19,1.2694,0.8445,1.4237,0.7587,3.1753,1.2487,112.54,8.1393,0.9751
2017-10-20,1.2801,0.8496,1.437,0.7588,3.1875,1.2618,113.5,8.1729,0.9844
2017-10-23,1.2809,0.8502,1.4337,0.7575,3.2122,1.2644,113.66,8.1885,0.9862
2017-10-24,1.2853,0.8499,1.4501,0.762,3.2508,1.266,113.92,8.2044,0.989
2017-10-25,1.2997,0.8473,1.4554,0.7546,3.2519,1.2799,113.7,8.2228,0.9888
2017-10-26,1.3007,0.8547,1.4577,0.7587,3.253,1.2821,113.72,8.3177,0.995
